ID,from_node,to_node,distance,spend_tm
83643,76,43,40051,49
83644,76,44,39459,48
83645,76,45,30208,37
83646,76,46,11087,14
83647,76,47,37168,45
83648,76,48,22946,28
83649,76,49,11641,14
83650,76,50,23979,29
83651,76,51,28926,35
83652,76,52,9199,12
83653,76,53,38036,46
83654,76,54,41993,51
83655,76,55,20427,25
83656,76,56,28749,35
83657,76,57,50085,61
83658,76,58,33973,41
83659,76,59,35188,43
83660,76,60,10288,13
83661,76,61,16395,20
83662,76,62,17436,21
83663,76,63,36861,45
83664,76,64,38188,46
83665,76,65,23824,29
83666,76,66,42741,52
83667,76,67,20945,26
83668,76,68,35614,43
83669,76,69,35445,43
83670,76,70,23162,28
83671,76,71,41455,50
83672,76,72,8701,11
83673,76,73,42637,52
83674,76,74,26839,33
83675,76,75,7218,9
83676,76,77,26688,33
83677,76,78,41962,51
83678,76,79,39311,48
83679,76,80,33080,40
83680,76,81,22521,28
83681,76,82,17160,21
83682,76,83,17781,22
83683,76,84,38969,47
83684,76,85,22746,28
83685,76,86,29161,35
83686,76,87,26232,32
83687,76,88,41352,50
83688,76,89,9600,12
83689,76,90,9512,12
83690,76,91,37835,46
83691,76,92,48430,59
83692,76,93,28482,35
83693,76,94,44433,54
83694,76,95,39085,47
83695,76,96,6411,8
83696,76,97,20839,26
83697,76,98,12180,15
83698,76,99,36640,44
83699,76,100,15500,19
84700,77,0,74178,90
84701,77,1,14842,18
84702,77,2,50873,62
84703,77,3,25417,31
84704,77,4,65002,79
84705,77,5,51356,62
84706,77,6,33635,41
84707,77,7,58417,71
84708,77,8,65356,79
84709,77,9,57434,69
84710,77,10,41482,50
84711,77,11,49126,59
84712,77,12,9542,12
84713,77,13,24144,29
84714,77,14,77203,93
84715,77,15,55749,67
84716,77,16,17376,21
84717,77,17,63184,76
84718,77,18,47234,57
84719,77,19,13657,17
84720,77,20,20129,25
84721,77,21,34161,41
84722,77,22,52908,64
84723,77,23,55624,67
84724,77,24,45711,55
84725,77,25,39507,48
84726,77,26,8238,10
84727,77,27,47425,57
84728,77,28,43322,52
84729,77,29,53550,65
84730,77,30,46192,56
84731,77,31,44007,53
84732,77,32,36623,44
84733,77,33,48451,59
84734,77,34,52505,64
84735,77,35,30643,37
84736,77,36,57149,69
84737,77,37,77496,93
84738,77,38,63503,77
84739,77,39,6269,8
84740,77,40,52800,64
84741,77,41,50806,61
84742,77,42,37041,45
84743,77,43,62546,76
84744,77,44,61948,75
84745,77,45,52703,64
84746,77,46,33577,41
84747,77,47,59658,72
84748,77,48,27583,34
84749,77,49,27373,33
84750,77,50,11149,14
84751,77,51,12820,16
84752,77,52,22248,27
84753,77,53,37925,46
84754,77,54,64493,78
84755,77,55,35442,43
84756,77,56,22188,27
84757,77,57,72585,88
84758,77,58,56466,68
84759,77,59,53114,64
84760,77,60,32779,40
84761,77,61,27336,33
84762,77,62,22614,28
84763,77,63,59353,72
84764,77,64,60685,73
84765,77,65,12538,16
84766,77,66,65231,79
84767,77,67,28638,35
84768,77,68,50625,61
84769,77,69,50455,61
84770,77,70,38180,46
84771,77,71,63944,77
84772,77,72,28163,34
84773,77,73,33943,41
84774,77,74,49329,60
84775,77,75,23670,29
84776,77,76,26688,33
84777,77,78,64352,78
84778,77,79,61780,75
84779,77,80,55555,67
84780,77,81,44966,54
84781,77,82,39626,48
84782,77,83,32436,39
84783,77,84,61435,74
84784,77,85,45195,55
84785,77,86,51594,62
84786,77,87,41240,50
84787,77,88,63742,77
84788,77,89,30885,38
84789,77,90,31981,39
84790,77,91,53184,64
84791,77,92,70866,86
84792,77,93,50927,62
84793,77,94,66876,81
84794,77,95,61546,74
84795,77,96,24472,30
84796,77,97,43294,52
84797,77,98,31206,38
84798,77,99,59060,71
84799,77,100,30515,37
85800,78,0,36723,45
85801,78,1,53765,65
85802,78,2,42147,51
85803,78,3,52287,63
85804,78,4,38431,47
85805,78,5,70705,85
85806,78,6,43930,53
85807,78,7,43509,53
85808,78,8,38621,47
85809,78,9,52982,64
85810,78,10,40470,49
85811,78,11,45493,55
85812,78,12,68616,83
85813,78,13,57998,70
85814,78,14,21471,26
85815,78,15,75163,91
85816,78,16,51215,62
85817,78,17,53603,65
85818,78,18,50530,61
85819,78,19,62153,75
85820,78,20,48432,59
85821,78,21,53426,65
85822,78,22,72264,87
85823,78,23,13016,16
85824,78,24,55322,67
85825,78,25,29137,35
85826,78,26,60319,73
85827,78,27,47079,57
85828,78,28,49215,60
85829,78,29,41068,50
85830,78,30,25858,32
85831,78,31,24637,30
85832,78,32,42182,51
85833,78,33,33387,41
85834,78,34,71893,87
85835,78,35,37957,46
85836,78,36,26961,33
85837,78,37,28636,35
85838,78,38,63606,77
85839,78,39,65907,80
85840,78,40,44348,54
85841,78,41,34547,42
85842,78,42,31565,38
85843,78,43,31177,38
85844,78,44,7067,9
85845,78,45,40989,50
85846,78,46,37987,46
85847,78,47,14114,17
85848,78,48,60683,73
85849,78,49,41259,50
85850,78,50,61675,75
85851,78,51,66613,80
85852,78,52,46377,56
85853,78,53,30666,37
85854,78,54,51916,63
85855,78,55,54738,66
85856,78,56,46387,56
85857,78,57,42796,52
85858,78,58,29635,36
85859,78,59,15525,19
85860,78,60,43677,53
85861,78,61,41284,50
85862,78,62,55174,67
85863,78,63,22688,28
85864,78,64,43315,52
85865,78,65,56023,68
85866,78,66,6341,8
85867,78,67,58689,71
85868,78,68,69972,84
85869,78,69,69811,84
85870,78,70,57450,69
85871,78,71,5708,7
85872,78,72,40479,49
85873,78,73,34626,42
85874,78,74,20847,26
85875,78,75,44967,54
85876,78,76,41962,51
85877,78,77,64352,78
85878,78,79,66402,80
85879,78,80,64846,78
85880,78,81,29668,36
85881,78,82,41040,50
85882,78,83,36187,44
85883,78,84,62888,76
85884,78,85,33298,40
85885,78,86,26226,32
85886,78,87,60512,73
85887,78,88,4810,6
85888,78,89,43877,53
85889,78,90,36658,44
85890,78,91,15384,19
85891,78,92,48075,58
85892,78,93,35489,43
85893,78,94,49841,60
85894,78,95,58752,71
85895,78,96,44181,54
85896,78,97,36269,44
85897,78,98,37426,45
85898,78,99,23151,28
85899,78,100,49779,60
86900,79,0,33970,41
86901,79,1,51149,62
86902,79,2,28507,35
86903,79,3,49645,60
86904,79,4,32246,39
86905,79,5,33205,40
86906,79,6,32370,39
86907,79,7,27164,33
86908,79,8,32056,39
86909,79,9,17710,22
86910,79,10,30161,37
86911,79,11,25165,31
86912,79,12,66042,80
86913,79,13,55371,67
86914,79,14,49195,60
86915,79,15,12834,16
86916,79,16,48612,59
86917,79,17,17102,21
86918,79,18,20134,25
86919,79,19,59557,72
86920,79,20,59709,72
86921,79,21,48006,58
86922,79,22,31895,39
86923,79,23,64665,78
86924,79,24,20305,25
86925,79,25,47242,57
86926,79,26,57744,70
86927,79,27,23578,29
86928,79,28,22691,28
86929,79,29,29590,36
86930,79,30,44752,54
86931,79,31,51644,62
86932,79,32,29383,36
86933,79,33,37244,45
86934,79,34,19265,24
86935,79,35,55502,67
86936,79,36,43675,53
86937,79,37,42046,51
86938,79,38,7121,9
86939,79,39,63334,77
86940,79,40,26315,32
86941,79,41,36092,44
86942,79,42,59506,72
86943,79,43,39479,48
86944,79,44,63537,77
86945,79,45,29667,36
86946,79,46,32622,40
86947,79,47,56500,68
86948,79,48,58054,70
86949,79,49,39568,48
86950,79,50,59083,71
86951,79,51,64029,77
86952,79,52,43746,53
86953,79,53,65966,80
86954,79,54,18788,23
86955,79,55,37530,46
86956,79,56,56681,69
86957,79,57,27906,34
86958,79,58,41005,50
86959,79,59,63114,76
86960,79,60,33226,40
86961,79,61,44323,54
86962,79,62,52544,64
86963,79,63,47944,58
86964,79,64,27363,33
86965,79,65,53444,65
86966,79,66,64268,78
86967,79,67,56054,68
86968,79,68,33244,40
86969,79,69,29618,36
86970,79,70,50207,61
86971,79,71,64897,78
86972,79,72,37834,46
86973,79,73,70570,85
86974,79,74,49759,60
86975,79,75,42327,51
86976,79,76,39311,48
86977,79,77,61780,75
86978,79,78,66402,80
86979,79,80,10441,13
86980,79,81,40974,50
86981,79,82,29569,36
86982,79,83,45731,55
86983,79,84,7722,10
86984,79,85,37338,45
86985,79,86,44436,54
86986,79,87,34619,42
86987,79,88,66597,80
86988,79,89,35124,43
86989,79,90,34300,42
86990,79,91,65870,80
86991,79,92,22582,28
86992,79,93,35153,43
86993,79,94,20804,25
86994,79,95,11865,15
86995,79,96,41541,50
86996,79,97,34356,42
86997,79,98,40116,49
86998,79,99,47531,58
86999,79,100,39689,48
88000,80,0,32420,39
88001,80,1,44921,54
88002,80,2,26955,33
88003,80,3,43414,53
88004,80,4,30695,37
88005,80,5,26968,33
88006,80,6,26137,32
88007,80,7,25613,31
88008,80,8,30505,37
88009,80,9,16160,20
88010,80,10,28607,35
88011,80,11,23612,29
88012,80,12,59817,72
88013,80,13,49142,59
88014,80,14,47644,58
88015,80,15,14381,18
88016,80,16,43916,53
88017,80,17,15553,19
88018,80,18,18582,23
88019,80,19,53330,64
88020,80,20,58147,70
88021,80,21,41774,51
88022,80,22,25657,31
88023,80,23,63107,76
88024,80,24,14069,17
88025,80,25,45685,55
88026,80,26,51519,62
88027,80,27,22026,27
88028,80,28,19886,24
88029,80,29,28038,34
88030,80,30,43197,52
88031,80,31,50086,61
88032,80,32,26887,33
88033,80,33,35690,43
88034,80,34,13026,16
88035,80,35,53942,65
88036,80,36,42121,51
88037,80,37,40495,49
88038,80,38,12116,15
88039,80,39,57109,69
88040,80,40,24763,30
88041,80,41,34538,42
88042,80,42,57946,70
88043,80,43,37927,46
88044,80,44,61980,75
88045,80,45,28114,34
88046,80,46,31066,38
88047,80,47,54944,66
88048,80,48,51824,63
88049,80,49,38010,46
88050,80,50,52856,64
88051,80,51,57802,70
88052,80,52,37517,46
88053,80,53,64406,78
88054,80,54,17239,21
88055,80,55,31297,38
88056,80,56,55120,67
88057,80,57,26357,32
88058,80,58,39451,48
88059,80,59,61556,74
88060,80,60,26993,33
88061,80,61,42764,52
88062,80,62,46315,56
88063,80,63,46389,56
88064,80,64,25812,31
88065,80,65,50195,61
88066,80,66,62712,76
88067,80,67,49824,60
88068,80,68,27007,33
88069,80,69,23381,29
88070,80,70,43975,53
88071,80,71,63341,77
88072,80,72,35070,43
88073,80,73,69008,83
88074,80,74,48203,58
88075,80,75,36097,44
88076,80,76,33080,40
88077,80,77,55555,67
88078,80,78,64846,78
88079,80,79,10441,13
88080,80,81,39421,48
88081,80,82,28020,34
88082,80,83,44180,54
88083,80,84,10104,13
88084,80,85,35785,43
88085,80,86,42879,52
88086,80,87,28374,35
88087,80,88,65032,79
88088,80,89,28882,35
88089,80,90,32752,40
88090,80,91,64308,78
88091,80,92,21026,26
88092,80,93,33599,41
88093,80,94,19250,24
88094,80,95,10315,13
88095,80,96,35299,43
88096,80,97,32805,40
88097,80,98,38566,47
88098,80,99,45972,56
88099,80,100,33445,41
89100,81,0,33318,40
89101,81,1,34348,42
89102,81,2,16644,20
89103,81,3,32852,40
89104,81,4,24151,29
89105,81,5,45186,55
89106,81,6,18449,23
89107,81,7,17993,22
89108,81,8,24504,30
89109,81,9,27453,33
89110,81,10,14983,18
89111,81,11,19988,24
89112,81,12,49228,60
89113,81,13,38573,47
89114,81,14,36357,44
89115,81,15,49608,60
89116,81,16,31807,39
89117,81,17,28065,34
89118,81,18,25020,31
89119,81,19,42750,52
89120,81,20,29041,35
89121,81,21,31220,38
89122,81,22,46741,57
89123,81,23,27935,34
89124,81,24,29807,36
89125,81,25,10512,13
89126,81,26,40930,50
89127,81,27,21574,26
89128,81,28,23713,29
89129,81,29,15562,19
89130,81,30,8016,10
89131,81,31,14913,18
89132,81,32,16700,21
89133,81,33,7900,10
89134,81,34,46352,56
89135,81,35,18783,23
89136,81,36,16320,20
89137,81,37,36642,44
89138,81,38,38053,46
89139,81,39,46520,56
89140,81,40,18839,23
89141,81,41,9975,12
89142,81,42,22785,28
89143,81,43,21705,27
89144,81,44,26802,33
89145,81,45,15485,19
89146,81,46,15640,19
89147,81,47,19762,24
89148,81,48,41257,50
89149,81,49,21828,27
89150,81,50,42274,51
89151,81,51,47218,57
89152,81,52,26950,33
89153,81,53,29249,36
89154,81,54,26379,32
89155,81,55,29250,36
89156,81,56,26988,33
89157,81,57,31720,39
89158,81,58,15635,19
89159,81,59,26385,32
89160,81,60,18198,22
89161,81,61,21860,27
89162,81,62,35747,43
89163,81,63,18526,23
89164,81,64,19833,24
89165,81,65,36632,44
89166,81,66,27531,34
89167,81,67,39259,48
89168,81,68,44455,54
89169,81,69,44288,54
89170,81,70,33422,41
89171,81,71,28162,34
89172,81,72,21042,26
89173,81,73,33858,41
89174,81,74,13024,16
89175,81,75,25534,31
89176,81,76,22521,28
89177,81,77,44966,54
89178,81,78,29668,36
89179,81,79,40974,50
89180,81,80,39421,48
89181,81,82,15576,19
89182,81,83,16742,21
89183,81,84,37424,45
89184,81,85,7831,10
89185,81,86,10844,14
89186,81,87,35053,43
89187,81,88,29746,36
89188,81,89,18416,23
89189,81,90,17216,21
89190,81,91,29038,35
89191,81,92,30112,37
89192,81,93,10162,13
89193,81,94,26113,32
89194,81,95,33287,40
89195,81,96,24740,30
89196,81,97,10804,13
89197,81,98,17982,22
89198,81,99,18327,22
89199,81,100,24319,30
90200,82,0,38704,47
90201,82,1,28997,35
90202,82,2,15410,19
90203,82,3,27493,33
90204,82,4,29533,36
90205,82,5,33795,41
90206,82,6,10221,13
90207,82,7,22949,28
90208,82,8,29886,36
90209,82,9,21960,27
90210,82,10,6025,8
90211,82,11,13661,17
90212,82,12,43887,53
90213,82,13,33219,40
90214,82,14,41736,51
90215,82,15,38203,46
90216,82,16,26459,32
90217,82,17,27707,34
90218,82,18,13632,17
90219,82,19,37403,45
90220,82,20,34351,42
90221,82,21,25856,32
90222,82,22,35349,43
90223,82,23,39303,48
90224,82,24,18417,23
90225,82,25,21880,27
90226,82,26,35589,43
90227,82,27,11961,15
90228,82,28,12328,15
90229,82,29,18086,22
90230,82,30,19390,24
90231,82,31,26282,32
90232,82,32,7233,9
90233,82,33,12994,16
90234,82,34,34953,42
90235,82,35,30142,37
90236,82,36,21691,27
90237,82,37,42025,51
90238,82,38,28020,34
90239,82,39,41180,50
90240,82,40,17335,21
90241,82,41,15347,19
90242,82,42,34145,41
90243,82,43,27082,33
90244,82,44,38174,46
90245,82,45,17239,21
90246,82,46,10275,13
90247,82,47,31137,38
90248,82,48,35901,44
90249,82,49,16471,20
90250,82,50,36929,45
90251,82,51,41874,51
90252,82,52,21594,26
90253,82,53,40607,49
90254,82,54,29016,35
90255,82,55,17870,22
90256,82,56,31322,38
90257,82,57,37108,45
90258,82,58,21007,26
90259,82,59,37752,46
90260,82,60,11076,14
90261,82,61,18962,23
90262,82,62,30392,37
90263,82,63,23896,29
90264,82,64,25215,31
90265,82,65,31290,38
90266,82,66,38905,47
90267,82,67,33902,41
90268,82,68,33064,40
90269,82,69,32896,40
90270,82,70,28057,34
90271,82,71,39534,48
90272,82,72,15683,19
90273,82,73,45211,55
90274,82,74,24396,30
90275,82,75,20176,25
90276,82,76,17160,21
90277,82,77,39626,48
90278,82,78,41040,50
90279,82,79,29569,36
90280,82,80,28020,34
90281,82,81,15576,19
90282,82,83,20349,25
90283,82,84,26048,32
90284,82,85,11948,15
90285,82,86,19025,23
90286,82,87,23683,29
90287,82,88,41133,50
90288,82,89,12961,16
90289,82,90,11850,15
90290,82,91,40424,49
90291,82,92,35483,43
90292,82,93,15531,19
90293,82,94,31483,38
90294,82,95,26128,32
90295,82,96,19377,24
90296,82,97,8974,11
90297,82,98,14744,18
90298,82,99,23700,29
90299,82,100,17511,22
91300,83,0,45869,56
91301,83,1,21813,27
91302,83,2,22580,28
91303,83,3,23973,29
91304,83,4,36700,45
91305,83,5,49950,60
91306,83,6,23220,28
91307,83,7,30117,37
91308,83,8,37053,45
91309,83,9,32215,39
91310,83,10,19752,24
91311,83,11,24754,30
91312,83,12,36698,45
91313,83,13,26037,32
91314,83,14,48905,59
91315,83,15,54365,66
91316,83,16,19274,24
91317,83,17,34870,42
91318,83,18,29785,36
91319,83,19,30217,37
91320,83,20,18217,22
91321,83,21,32726,40
91322,83,22,51504,62
91323,83,23,27359,33
91324,83,24,34571,42
91325,83,25,11241,14
91326,83,26,28400,35
91327,83,27,26340,32
91328,83,28,28479,35
91329,83,29,25256,31
91330,83,30,17918,22
91331,83,31,15741,19
91332,83,32,21470,26
91333,83,33,20168,25
91334,83,34,51112,62
91335,83,35,14004,17
91336,83,36,28864,35
91337,83,37,49191,60
91338,83,38,42810,52
91339,83,39,33990,41
91340,83,40,24504,30
91341,83,41,22520,28
91342,83,42,18007,22
91343,83,43,34252,42
91344,83,44,33676,41
91345,83,45,24409,30
91346,83,46,17287,21
91347,83,47,31382,38
91348,83,48,28720,35
91349,83,49,10336,13
91350,83,50,29742,36
91351,83,51,34687,42
91352,83,52,14413,18
91353,83,53,24470,30
91354,83,54,36180,44
91355,83,55,34019,41
91356,83,56,15187,19
91357,83,57,44272,54
91358,83,58,28179,34
91359,83,59,24849,30
91360,83,60,22969,28
91361,83,61,9324,12
91362,83,62,23211,28
91363,83,63,31070,38
91364,83,64,32382,39
91365,83,65,24101,29
91366,83,66,36956,45
91367,83,67,27192,33
91368,83,68,49219,60
91369,83,69,49051,59
91370,83,70,36748,45
91371,83,71,35672,43
91372,83,72,13279,16
91373,83,73,29077,35
91374,83,74,21056,26
91375,83,75,15645,19
91376,83,76,17781,22
91377,83,77,32436,39
91378,83,78,36187,44
91379,83,79,45731,55
91380,83,80,44180,54
91381,83,81,16742,21
91382,83,82,20349,25
91383,83,84,42189,51
91384,83,85,16964,21
91385,83,86,23376,29
91386,83,87,39803,48
91387,83,88,35558,43
91388,83,89,23175,28
91389,83,90,15604,19
91390,83,91,24989,30
91391,83,92,42645,52
91392,83,93,22699,28
91393,83,94,38650,47
91394,83,95,38056,46
91395,83,96,18326,22
91396,83,97,15575,19
91397,83,98,9800,12
91398,83,99,30852,38
91399,83,100,29073,35
92400,84,0,30450,37
92401,84,1,50806,61
92402,84,2,24990,30
92403,84,3,49302,60
92404,84,4,28727,35
92405,84,5,32867,40
92406,84,6,32030,39
92407,84,7,23646,29
92408,84,8,28538,35
92409,84,9,14191,18
92410,84,10,26645,32
92411,84,11,21647,26
92412,84,12,65697,79
92413,84,13,55028,67
92414,84,14,45677,55
92415,84,15,16355,20
92416,84,16,48268,58
92417,84,17,13582,17
92418,84,18,18442,23
92419,84,19,59213,72
92420,84,20,56198,68
92421,84,21,47665,58
92422,84,22,31557,38
92423,84,23,61150,74
92424,84,24,19967,24
92425,84,25,43728,53
92426,84,26,57399,69
92427,84,27,20061,25
92428,84,28,22352,27
92429,84,29,26073,32
92430,84,30,41237,50
92431,84,31,48129,58
92432,84,32,29042,35
92433,84,33,33728,41
92434,84,34,18929,23
92435,84,35,51990,63
92436,84,36,40159,49
92437,84,37,38527,47
92438,84,38,6211,8
92439,84,39,62989,76
92440,84,40,22798,28
92441,84,41,32575,40
92442,84,42,55993,68
92443,84,43,35962,44
92444,84,44,60022,73
92445,84,45,26149,32
92446,84,46,32084,39
92447,84,47,52985,64
92448,84,48,57711,70
92449,84,49,38280,46
92450,84,50,58738,71
92451,84,51,63684,77
92452,84,52,43404,53
92453,84,53,62454,75
92454,84,54,15268,19
92455,84,55,37190,45
92456,84,56,53170,64
92457,84,57,24386,30
92458,84,58,37488,45
92459,84,59,59600,72
92460,84,60,32885,40
92461,84,61,40810,49
92462,84,62,52201,63
92463,84,63,44427,54
92464,84,64,23844,29
92465,84,65,53099,64
92466,84,66,60753,73
92467,84,67,55711,67
92468,84,68,32906,40
92469,84,69,29280,36
92470,84,70,49866,60
92471,84,71,61382,74
92472,84,72,37492,45
92473,84,73,67059,81
92474,84,74,46244,56
92475,84,75,41985,51
92476,84,76,38969,47
92477,84,77,61435,74
92478,84,78,62888,76
92479,84,79,7722,10
92480,84,80,10104,13
92481,84,81,37424,45
92482,84,82,26048,32
92483,84,83,42189,51
92484,84,85,33815,41
92485,84,86,40911,50
92486,84,87,34281,42
92487,84,88,63068,76
92488,84,89,34787,42
92489,84,90,33663,41
92490,84,91,62343,75
92491,84,92,19058,23
92492,84,93,31630,38
92493,84,94,17280,21
92494,84,95,8343,11
92495,84,96,41204,50
92496,84,97,30834,38
92497,84,98,36595,44
92498,84,99,44005,53
92499,84,100,39351,48
93500,85,0,33098,40
93501,85,1,34576,42
93502,85,2,13012,16
93503,85,3,33078,40
93504,85,4,23930,29
93505,85,5,41553,50
93506,85,6,15812,19
93507,85,7,17347,21
93508,85,8,24283,30
93509,85,9,23819,29
93510,85,10,11352,14
93511,85,11,16355,20
93512,85,12,49458,60
93513,85,13,38800,47
93514,85,14,36136,44
93515,85,15,45971,56
93516,85,16,32035,39
93517,85,17,24430,30
93518,85,18,21387,26
93519,85,19,42978,52
93520,85,20,29270,36
93521,85,21,31445,38
93522,85,22,43107,52
93523,85,23,31564,38
93524,85,24,26174,32
93525,85,25,14141,17
93526,85,26,41160,50
93527,85,27,17941,22
93528,85,28,20080,25
93529,85,29,12487,15
93530,85,30,11646,14
93531,85,31,18542,23
93532,85,32,13069,16
93533,85,33,7400,9
93534,85,34,42717,52
93535,85,35,22410,27
93536,85,36,16097,20
93537,85,37,36421,44
93538,85,38,34416,42
93539,85,39,46750,57
93540,85,40,15206,19
93541,85,41,9752,12
93542,85,42,26412,32
93543,85,43,21483,26
93544,85,44,30432,37
93545,85,45,11852,15
93546,85,46,15864,20
93547,85,47,23392,29
93548,85,48,41483,50
93549,85,49,22054,27
93550,85,50,42503,52
93551,85,51,47447,57
93552,85,52,27176,33
93553,85,53,32876,40
93554,85,54,23408,29
93555,85,55,25618,31
93556,85,56,27217,33
93557,85,57,31500,38
93558,85,58,15411,19
93559,85,59,30014,37
93560,85,60,16667,21
93561,85,61,22087,27
93562,85,62,35974,44
93563,85,63,18303,22
93564,85,64,19612,24
93565,85,65,36861,45
93566,85,66,31161,38
93567,85,67,39485,48
93568,85,68,40821,49
93569,85,69,40654,49
93570,85,70,33647,41
93571,85,71,31791,39
93572,85,72,21268,26
93573,85,73,37484,45
93574,85,74,16654,20
93575,85,75,25760,31
93576,85,76,22746,28
93577,85,77,45195,55
93578,85,78,33298,40
93579,85,79,37338,45
93580,85,80,35785,43
93581,85,81,7831,10
93582,85,82,11948,15
93583,85,83,16964,21
93584,85,84,33815,41
93585,85,86,11276,14
93586,85,87,31428,38
93587,85,88,33382,41
93588,85,89,18553,23
93589,85,90,17442,21
93590,85,91,32673,40
93591,85,92,29889,36
93592,85,93,9938,12
93593,85,94,25890,32
93594,85,95,29658,36
93595,85,96,24968,30
93596,85,97,7174,9
93597,85,98,18208,22
93598,85,99,18105,22
93599,85,100,23101,28
94600,86,0,26662,32
94601,86,1,40983,50
94602,86,2,20094,25
94603,86,3,39491,48
94604,86,4,17498,21
94605,86,5,48640,59
94606,86,6,22233,27
94607,86,7,21446,26
94608,86,8,17851,22
94609,86,9,30909,38
94610,86,10,18429,23
94611,86,11,23438,29
94612,86,12,55857,68
94613,86,13,45210,55
94614,86,14,29706,36
94615,86,15,53069,64
94616,86,16,38440,47
94617,86,17,31523,38
94618,86,18,28472,35
94619,86,19,49382,60
94620,86,20,35670,43
94621,86,21,37863,46
94622,86,22,50196,61
94623,86,23,24495,30
94624,86,24,33260,40
94625,86,25,16339,20
94626,86,26,47559,58
94627,86,27,25024,31
94628,86,28,27162,33
94629,86,29,19012,23
94630,86,30,9667,12
94631,86,31,11839,15
94632,86,32,20145,25
94633,86,33,11346,14
94634,86,34,49810,60
94635,86,35,25178,31
94636,86,36,9673,12
94637,86,37,29988,36
94638,86,38,41514,50
94639,86,39,53148,64
94640,86,40,22290,27
94641,86,41,12502,16
94642,86,42,19350,24
94643,86,43,15055,19
94644,86,44,23360,29
94645,86,45,18935,23
94646,86,46,22282,27
94647,86,47,16319,20
94648,86,48,47894,58
94649,86,49,28466,35
94650,86,50,48906,59
94651,86,51,53848,65
94652,86,52,33587,41
94653,86,53,25816,31
94654,86,54,29836,36
94655,86,55,32696,40
94656,86,56,33619,41
94657,86,57,25063,31
94658,86,58,8987,11
94659,86,59,22945,28
94660,86,60,23087,28
94661,86,61,28497,35
94662,86,62,42385,51
94663,86,63,11880,15
94664,86,64,21249,26
94665,86,65,43261,52
94666,86,66,24089,29
94667,86,67,45897,56
94668,86,68,47908,58
94669,86,69,47743,58
94670,86,70,40066,49
94671,86,71,24719,30
94672,86,72,27681,34
94673,86,73,30428,37
94674,86,74,9581,12
94675,86,75,32172,39
94676,86,76,29161,35
94677,86,77,51594,62
94678,86,78,26226,32
94679,86,79,44436,54
94680,86,80,42879,52
94681,86,81,10844,14
94682,86,82,19025,23
94683,86,83,23376,29
94684,86,84,40911,50
94685,86,85,11276,14
94686,86,87,38503,47
94687,86,88,26306,32
94688,86,89,24973,30
94689,86,90,23862,29
94690,86,91,25597,31
94691,86,92,26050,32
94692,86,93,13467,17
94693,86,94,27818,34
94694,86,95,36734,45
94695,86,96,31388,38
94696,86,97,14250,18
94697,86,98,24628,30
94698,86,99,11684,15
94699,86,100,29521,36
95700,87,0,46963,57
95701,87,1,31048,38
95702,87,2,23652,29
95703,87,3,20035,25
95704,87,4,37785,46
95705,87,5,14292,18
95706,87,6,20809,25
95707,87,7,31199,38
95708,87,8,38138,46
95709,87,9,30218,37
95710,87,10,24281,30
95711,87,11,21905,27
95712,87,12,35899,44
95713,87,13,25012,31
95714,87,14,49984,60
95715,87,15,26280,32
95716,87,16,39565,48
95717,87,17,35971,44
95718,87,18,20015,25
95719,87,19,31788,39
95720,87,20,53788,65
95721,87,21,17633,22
95722,87,22,15842,20
95723,87,23,58768,71
95724,87,24,18493,23
95725,87,25,41347,50
95726,87,26,43587,53
95727,87,27,20205,25
95728,87,28,16101,20
95729,87,29,26330,32
95730,87,30,38865,47
95731,87,31,45748,55
95732,87,32,22560,28
95733,87,33,31364,38
95734,87,34,19547,24
95735,87,35,49593,60
95736,87,36,37797,46
95737,87,37,50279,61
95738,87,38,36293,44
95739,87,39,39172,48
95740,87,40,25581,31
95741,87,41,30214,37
95742,87,42,53599,65
95743,87,43,35325,43
95744,87,44,57646,70
95745,87,45,25482,31
95746,87,46,26734,33
95747,87,47,50614,61
95748,87,48,27694,34
95749,87,49,33669,41
95750,87,50,34295,42
95751,87,51,33686,41
95752,87,52,31225,38
95753,87,53,60055,73
95754,87,54,37280,45
95755,87,55,10016,13
95756,87,56,50764,61
95757,87,57,45371,55
95758,87,58,35128,43
95759,87,59,57217,69
95760,87,60,21058,26
95761,87,61,38420,47
95762,87,62,22836,28
95763,87,63,42064,51
95764,87,64,33468,41
95765,87,65,45836,56
95766,87,66,58380,71
95767,87,67,25691,31
95768,87,68,13561,17
95769,87,69,13390,17
95770,87,70,19833,24
95771,87,71,59007,71
95772,87,72,30731,37
95773,87,73,64651,78
95774,87,74,43870,53
95775,87,75,28362,35
95776,87,76,26232,32
95777,87,77,41240,50
95778,87,78,60512,73
95779,87,79,34619,42
95780,87,80,28374,35
95781,87,81,35053,43
95782,87,82,23683,29
95783,87,83,39803,48
95784,87,84,34281,42
95785,87,85,31428,38
95786,87,86,38503,47
95787,87,88,60649,73
95788,87,89,20847,26
95789,87,90,28428,35
95790,87,91,59935,72
95791,87,92,43733,53
95792,87,93,29257,36
95793,87,94,39732,48
95794,87,95,34371,42
95795,87,96,25694,31
95796,87,97,28470,35
95797,87,98,34238,42
95798,87,99,41611,50
95799,87,100,14937,18
96800,88,0,36791,45
96801,88,1,53156,64
96802,88,2,42216,51
96803,88,3,51677,63
96804,88,4,38500,47
96805,88,5,70774,85
96806,88,6,43999,53
96807,88,7,43578,53
